sec,comfort,,,,,,
116700,0,,,,,,
116760,0,,,,,,
116820,0,,,,,,
116880,0,,,,,,
116940,0,,,,,,
117000,0,,,,,,
117060,0,,,,,,
117120,0,,,,,,
117180,0,,,,,,
117240,0,,,,,,
117300,0,,,,,,
117360,0,,,,,,
117420,0,,,,,,
117480,0,,,,,,
117540,0,,,,,,
117600,0,,,,,,
117660,0,,,,,,
117720,84.9900691324839,,,,,,
117780,84.9900691324839,,,,,,
117840,84.9900691324839,,,,,,
117900,84.9900691324839,,,,,,
117960,84.9900691324839,,,,,,
118020,84.9900691324839,,,,,,
118080,84.9900691324839,,,,,,
118140,84.9900691324839,,,,,,
118200,84.9900691324839,,,,,,
118260,89.6055298766773,,,,,,
118320,89.6055298766773,,,,,,
118380,91.1440167914084,,,,,,
118440,91.1440167914084,,,,,,
118500,91.1440167914084,,,,,,
118560,91.1440167914084,,,,,,
118620,91.1440167914084,,,,,,
118680,91.1440167914084,,,,,,
118740,91.1440167914084,,,,,,
118800,91.1440167914084,,,,,,
118860,92.5915611371747,,,,,,
118920,92.5915611371747,,,,,,
118980,94.4009915693826,,,,,,
119040,94.4009915693826,,,,,,
119100,94.4009915693826,,,,,,
119160,94.4009915693826,,,,,,
119220,94.4009915693826,,,,,,
119280,94.4009915693826,,,,,,
119340,94.4009915693826,,,,,,
119400,94.4009915693826,,,,,,
119460,94.4286478930547,,,,,,
119520,94.4286478930547,,,,,,
119580,94.594585835087,,,,,,
119640,94.6001170998214,,,,,,
119700,94.6498984824311,,,,,,
119760,94.6498984824311,,,,,,
119820,94.6498984824311,,,,,,
119880,94.6498984824311,,,,,,
119940,94.6498984824311,,,,,,
120000,94.6498984824311,,,,,,
120060,94.6498984824311,,,,,,
120120,94.6498984824311,,,,,,
120180,94.6498984824311,,,,,,
120240,94.6498984824311,,,,,,
120300,94.6498984824311,,,,,,
120360,94.6498984824311,,,,,,
120420,94.6498984824311,,,,,,
120480,94.6498984824311,,,,,,
120540,94.6498984824311,,,,,,
120600,94.6498984824311,,,,,,
120660,94.6360703205951,,,,,,
120720,94.6360703205951,,,,,,
120780,94.4621590522276,,,,,,
120840,94.4710990250944,,,,,,
120900,94.4710990250944,,,,,,
120960,94.4710990250944,,,,,,
121020,94.4710990250944,,,,,,
121080,94.4710990250944,,,,,,
121140,94.4473936048041,,,,,,
121200,94.4473936048041,,,,,,
121260,94.4118354743686,,,,,,
121320,94.4118354743686,,,,,,
121380,94.3288665033524,,,,,,
121440,94.3288665033524,,,,,,
121500,94.3051610830621,,,,,,
121560,94.3051610830621,,,,,,
121620,94.4688752729413,,,,,,
121680,94.4688752729413,,,,,,
121740,94.4575613223482,,,,,,
121800,94.4575613223482,,,,,,
121860,94.4575613223482,,,,,,
121920,94.4575613223482,,,,,,
121980,94.4575613223482,,,,,,
122040,94.4575613223482,,,,,,
122100,94.4659238075692,,,,,,
122160,94.4659238075692,,,,,,
122220,94.4659238075692,,,,,,
122280,94.4632182976448,,,,,,
122340,94.4632182976448,,,,,,
122400,94.4632182976448,,,,,,
122460,94.4735894190218,,,,,,
122520,94.4735894190218,,,,,,
122580,94.4735894190218,,,,,,
122640,94.4735894190218,,,,,,
122700,94.4735894190218,,,,,,
122760,94.4735894190218,,,,,,
122820,94.3378821366062,,,,,,
122880,94.3378821366062,,,,,,
122940,94.2021748541906,,,,,,
123000,94.2021748541906,,,,,,
123060,94.2021748541906,,,,,,
123120,94.2021748541906,,,,,,
123180,93.9100180466053,,,,,,
123240,93.9100180466053,,,,,,
123300,93.3464466741889,,,,,,
123360,93.3886284699967,,,,,,
123420,92.9977914966397,,,,,,
123480,92.9977914966397,,,,,,
123540,92.6069545232829,,,,,,
123600,92.6069545232829,,,,,,
123660,92.587041970239,,,,,,
123720,92.587041970239,,,,,,
123780,92.5315410018224,,,,,,
123840,92.5315410018224,,,,,,
123900,92.5219676590129,,,,,,
123960,92.5219676590129,,,,,,
124020,92.577085693717,,,,,,
124080,92.577085693717,,,,,,
124140,92.6367968979799,,,,,,
124200,92.6367968979799,,,,,,
124260,92.6367968979799,,,,,,
124320,92.707364684836,,,,,,
124380,92.707364684836,,,,,,
124440,92.707364684836,,,,,,
124500,92.707364684836,,,,,,
124560,92.707364684836,,,,,,
124620,92.837643675955,,,,,,
124680,92.9082114628111,,,,,,
124740,93.1796260276423,,,,,,
124800,93.1796260276423,,,,,,
124860,93.5971189962661,,,,,,
124920,93.6292738991907,,,,,,
124980,93.3786721934747,,,,,,
125040,93.3786721934747,,,,,,
125100,93.6392301757127,,,,,,
125160,93.6392301757127,,,,,,
125220,93.6392301757127,,,,,,
125280,93.6392301757127,,,,,,
125340,93.8093342729194,,,,,,
125400,93.8093342729194,,,,,,
125460,93.8192905494414,,,,,,
125520,93.8192905494414,,,,,,
125580,93.8392031024852,,,,,,
125640,93.8392031024852,,,,,,
125700,93.8591156555291,,,,,,
125760,93.8591156555291,,,,,,
125820,93.99935092317,,,,,,
125880,93.99935092317,,,,,,
125940,94.129629914289,,,,,,
126000,94.129629914289,,,,,,
126060,94.009307199692,,,,,,
126120,94.009307199692,,,,,,
126180,94.009307199692,,,,,,
126240,94.009307199692,,,,,,
126300,94.1395861908109,,,,,,
126360,94.1395861908109,,,,,,
126420,94.259908905408,,,,,,
126480,94.259908905408,,,,,,
126540,94.2698651819299,,,,,,
126600,94.2698651819299,,,,,,
126660,94.129629914289,,,,,,
126720,94.129629914289,,,,,,
126780,94.2399963523641,,,,,,
126840,94.2399963523641,,,,,,
126900,94.2174684476669,,,,,,
126960,94.2174684476669,,,,,,
127020,94.2174684476669,,,,,,
127080,94.2174684476669,,,,,,
127140,94.0730535013565,,,,,,
127200,94.0499797021135,,,,,,
127260,94.0599359786354,,,,,,
127320,94.0599359786354,,,,,,
127380,94.0599359786354,,,,,,
127440,94.0599359786354,,,,,,
127500,93.8778493320042,,,,,,
127560,93.8778493320042,,,,,,
127620,94.0194569310466,,,,,,
127680,94.0353542076439,,,,,,
127740,94.0353542076439,,,,,,
127800,94.0194569310466,,,,,,
127860,93.8778493320042,,,,,,
127920,93.8540701393961,,,,,,
127980,93.5946341339195,,,,,,
128040,93.5946341339195,,,,,,
128100,93.5946341339195,,,,,,
128160,93.5946341339195,,,,,,
128220,93.4530265348772,,,,,,
128280,93.4530265348772,,,,,,
128340,93.300596896137,,,,,,
128400,93.300596896137,,,,,,
128460,93.300596896137,,,,,,
128520,93.300596896137,,,,,,
128580,92.87577409901,,,,,,
128640,92.87577409901,,,,,,
128700,92.7233444602699,,,,,,
128760,92.7233444602699,,,,,,
128820,92.7233444602698,,,,,,
128880,92.7233444602698,,,,,,
128940,92.3757534545257,,,,,,
129000,92.45676297912,,,,,,
129060,92.326483988001,,,,,,
129120,92.326483988001,,,,,,
129180,92.45676297912,,,,,,
129240,92.45676297912,,,,,,
129300,92.587041970239,,,,,,
129360,92.587041970239,,,,,,
129420,92.45676297912,,,,,,
129480,92.45676297912,,,,,,
129540,92.4062727411311,,,,,,
129600,92.4062727411311,,,,,,
129660,92.2810044804398,,,,,,
129720,92.2810044804398,,,,,,
129780,92.541114344632,,,,,,
129840,92.541114344632,,,,,,
129900,92.6663826053233,,,,,,
129960,92.6663826053233,,,,,,
130020,93.0326140445877,,,,,,
130080,93.0326140445877,,,,,,
130140,93.0421873873972,,,,,,
130200,93.0421873873972,,,,,,
130260,93.4275655122807,,,,,,
130320,93.4275655122807,,,,,,
130380,93.3022972515894,,,,,,
130440,93.3022972515894,,,,,,
130500,93.4371388550903,,,,,,
130560,93.4371388550903,,,,,,
130620,93.5624071157816,,,,,,
130680,93.5624071157816,,,,,,
130740,93.7068220620921,,,,,,
130800,93.7068220620921,,,,,,
130860,93.9956519547129,,,,,,
130920,93.9956519547129,,,,,,
130980,93.9956519547129,,,,,,
131040,93.9956519547129,,,,,,
131100,93.9893946466481,,,,,,
131160,93.9893946466481,,,,,,
131220,94.1079520572831,,,,,,
131280,94.1079520572831,,,,,,
131340,94.4108925261089,,,,,,
131400,94.4108925261089,,,,,,
131460,94.4217145658067,,,,,,
131520,94.4217145658067,,,,,,
131580,94.4325366055044,,,,,,
131640,94.4325366055044,,,,,,
131700,94.4433586452022,,,,,,
131760,94.4433586452022,,,,,,
131820,94.4325366055044,,,,,,
131880,94.4325366055044,,,,,,
131940,94.4433586452022,,,,,,
132000,94.4433586452022,,,,,,
132060,94.4113425695965,,,,,,
132120,94.4113425695965,,,,,,
132180,94.3887146684102,,,,,,
132240,94.3887146684102,,,,,,
132300,94.3774007178171,,,,,,
132360,94.3774007178171,,,,,,
132420,94.3774007178171,,,,,,
132480,94.3644246337879,,,,,,
132540,94.3407192134976,,,,,,
132600,94.3252602500509,,,,,,
132660,94.3377055957033,,,,,,
132720,94.3377055957033,,,,,,
132780,94.3128149043985,,,,,,
132840,94.2950736634494,,,,,,
132900,94.1236539382928,,,,,,
132960,94.1236539382928,,,,,,
133020,93.7808144879798,,,,,,
133080,93.7808144879798,,,,,,
133140,93.9134750870644,,,,,,
133200,93.9134750870644,,,,,,
133260,93.4454136795278,,,,,,
133320,93.4454136795278,,,,,,
133380,93.6489746031512,,,,,,
133440,93.6489746031512,,,,,,
133500,93.6489746031512,,,,,,
133560,93.5822463445325,,,,,,
133620,93.5237645427575,,,,,,
133680,93.7068220620921,,,,,,
133740,93.4371388550903,,,,,,
133800,93.4371388550903,,,,,,
133860,93.4371388550903,,,,,,
133920,93.6282323603971,,,,,,
133980,93.37756003832,,,,,,
134040,93.37756003832,,,,,,
134100,93.1061454734888,,,,,,
134160,93.1061454734888,,,,,,
134220,93.2618929070372,,,,,,
134280,93.5579815232167,,,,,,
134340,93.5806094244029,,,,,,
134400,93.6489746031512,,,,,,
134460,93.37756003832,,,,,,
134520,93.37756003832,,,,,,
134580,93.4562855407094,,,,,,
134640,93.4562855407094,,,,,,
134700,93.1866023337077,,,,,,
134760,93.1866023337077,,,,,,
134820,93.1866023337077,,,,,,
134880,93.1866023337077,,,,,,
134940,93.0854032307348,,,,,,
135000,93.0854032307348,,,,,,
135060,93.1061454734888,,,,,,
135120,92.9884321920439,,,,,,
135180,93.2845208082234,,,,,,
135240,93.1479830408026,,,,,,
135300,93.4487898272952,,,,,,
135360,93.3429896337299,,,,,,
135420,93.4238991359904,,,,,,
135480,93.4238991359904,,,,,,
135540,93.4238991359904,,,,,,
135600,93.3153333100579,,,,,,
135660,93.3153333100579,,,,,,
135720,93.3153333100579,,,,,,
135780,92.9534472236163,,,,,,
135840,92.9534472236163,,,,,,
135900,92.9534472236163,,,,,,
135960,92.9534472236163,,,,,,
136020,92.9534472236163,,,,,,
136080,92.9534472236163,,,,,,
136140,92.9534472236163,,,,,,
136200,92.9534472236163,,,,,,
136260,93.7325320438436,,,,,,
136320,93.7325320438436,,,,,,
136380,93.7601883675156,,,,,,
136440,93.7601883675156,,,,,,
136500,93.6800879672823,,,,,,
136560,93.6800879672823,,,,,,
136620,94.0872098145291,,,,,,
136680,94.0872098145291,,,,,,
136740,94.0872098145291,,,,,,
136800,93.9411314107364,,,,,,
136860,93.9411314107364,,,,,,
136920,93.9411314107364,,,,,,
136980,93.398302281074,,,,,,
137040,93.398302281074,,,,,,
137100,93.398302281074,,,,,,
137160,94.5254450259069,,,,,,
137220,94.566929511415,,,,,,
137280,94.566929511415,,,,,,
137340,94.587671754169,,,,,,
137400,94.587671754169,,,,,,
137460,94.5254450259069,,,,,,
137520,94.500554334602,,,,,,
137580,94.4424760548907,,,,,,
137640,94.4424760548907,,,,,,
137700,94.4365496998181,,,,,,
137760,94.4424760548907,,,,,,
137820,93.971267588679,,,,,,
137880,93.971267588679,,,,,,
137940,94.0249830862669,,,,,,
138000,94.0667618066131,,,,,,
138060,94.0667618066131,,,,,,
138120,94.0667618066131,,,,,,
138180,93.3429896337299,,,,,,
138240,93.4487898272952,,,,,,
138300,93.2618929070372,,,,,,
138360,93.1230923494978,,,,,,
138420,92.4716973939029,,,,,,
138480,92.2504172934872,,,,,,
138540,91.4154313562396,,,,,,
138600,91.394553312791,,,,,,
138660,91.1440167914084,,,,,,
138720,91.1440167914084,,,,,,
138780,91.1440167914084,,,,,,
138840,91.1440167914084,,,,,,
138900,91.1440167914084,,,,,,
138960,91.1440167914084,,,,,,
139020,91.8956263555563,,,,,,
139080,91.8956263555563,,,,,,
139140,92.1461628769389,,,,,,
139200,92.1461628769389,,,,,,
139260,92.1461628769389,,,,,,
139320,92.1461628769389,,,,,,
139380,92.6472359197042,,,,,,
139440,92.6472359197042,,,,,,
139500,92.8977724410868,,,,,,
139560,93.0051452359651,,,,,,
139620,93.7030684026738,,,,,,
139680,93.7030684026738,,,,,,
139740,93.9357094582434,,,,,,
139800,93.9667282656527,,,,,,
139860,94.4165482514481,,,,,,
139920,94.4165482514481,,,,,,
139980,94.4165482514481,,,,,,
140040,94.4175853635859,,,,,,
140100,94.4476616155792,,,,,,
140160,94.4476616155792,,,,,,
140220,94.4595579018646,,,,,,
140280,94.4595579018646,,,,,,
140340,94.4701323785627,,,,,,
140400,94.4701323785627,,,,,,
140460,94.4977887022348,,,,,,
140520,94.4977887022348,,,,,,
140580,94.4977887022348,,,,,,
140640,94.4977887022348,,,,,,
140700,94.566929511415,,,,,,
140760,94.566929511415,,,,,,
140820,94.594585835087,,,,,,
140880,94.594585835087,,,,,,
140940,94.5974970270525,,,,,,
141000,94.587671754169,,,,,,
141060,94.6001170998214,,,,,,
141120,94.6001170998214,,,,,,
141180,94.587671754169,,,,,,
141240,94.587671754169,,,,,,
141300,94.5752264085166,,,,,,
141360,94.5752264085166,,,,,,
141420,94.4236881845137,,,,,,
141480,94.4339704707827,,,,,,
141540,94.4000286190034,,,,,,
141600,94.4000286190034,,,,,,
141660,94.2519843109136,,,,,,
141720,94.2519843109136,,,,,,
141780,94.247640847671,,,,,,
141840,94.247640847671,,,,,,
141900,94.20435268888,,,,,,
141960,94.173772466306,,,,,,
142020,94.1619197561608,,,,,,
142080,94.1619197561608,,,,,,
142140,93.8398789719229,,,,,,
142200,93.8398789719229,,,,,,
142260,93.8161735516325,,,,,,
142320,93.8161735516325,,,,,,
142380,93.6729322247313,,,,,,
142440,93.6729322247313,,,,,,
142500,93.6947118807133,,,,,,
142560,93.6947118807133,,,,,,
142620,93.4099372151269,,,,,,
142680,93.4099372151269,,,,,,
142740,93.4099372151269,,,,,,
142800,93.4099372151269,,,,,,
142860,93.1025346483543,,,,,,
142920,93.0173816980523,,,,,,
142980,92.7341664999676,,,,,,
143040,92.7341664999676,,,,,,
143100,92.4509513018829,,,,,,
143160,92.4509513018829,,,,,,
143220,92.3093437028405,,,,,,
143280,92.3093437028405,,,,,,
143340,92.4401292621851,,,,,,
143400,92.4401292621851,,,,,,
143460,92.4401292621851,,,,,,
143520,92.4401292621851,,,,,,
143580,92.5817368612275,,,,,,
143640,92.5817368612275,,,,,,
143700,92.5398631248259,,,,,,
143760,92.5398631248259,,,,,,
143820,93.0051452359651,,,,,,
143880,93.0051452359651,,,,,,
143940,93.0051452359651,,,,,,
144000,93.0051452359651,,,,,,
144060,92.8500511989187,,,,,,
144120,92.8500511989187,,,,,,
144180,93.1602392730115,,,,,,
144240,93.1602392730115,,,,,,
144300,92.1203832940087,,,,,,
144360,92.1203832940087,,,,,,
144420,92.2684276020984,,,,,,
144480,92.2684276020984,,,,,,
144540,92.2797415526916,,,,,,
144600,92.2797415526916,,,,,,
144660,92.1316972446018,,,,,,
144720,92.2303622152445,,,,,,
144780,92.1103986955976,,,,,,
144840,92.1103986955976,,,,,,
144900,91.5826098436026,,,,,,
144960,91.5826098436026,,,,,,
145020,92.1103573520938,,,,,,
145080,92.1103573520938,,,,,,
145140,92.1103573520938,,,,,,
145200,92.1103573520938,,,,,,
145260,92.1103573520938,,,,,,
145320,92.1103573520938,,,,,,
145380,91.8255458233094,,,,,,
145440,91.8255458233094,,,,,,
145500,91.8554146528752,,,,,,
145560,91.8554146528752,,,,,,
145620,92.3493606550883,,,,,,
145680,92.3493606550883,,,,,,
145740,92.657385601651,,,,,,
145800,92.657385601651,,,,,,
145860,92.6481668270937,,,,,,
145920,92.6481668270937,,,,,,
145980,92.657385601651,,,,,,
146040,92.657385601651,,,,,,
146100,92.5807504908518,,,,,,
146160,92.5807504908518,,,,,,
146220,93.1794594959187,,,,,,
146280,93.1794594959187,,,,,,
146340,93.1698861531091,,,,,,
146400,93.1698861531091,,,,,,
146460,93.4065764476831,,,,,,
146520,93.4065764476831,,,,,,
146580,93.4065764476831,,,,,,
146640,93.4065764476831,,,,,,
146700,93.3970031048736,,,,,,
146760,93.3970031048736,,,,,,
146820,93.4509850818989,,,,,,
146880,93.4509850818989,,,,,,
146940,93.3448635068267,,,,,,
147000,93.3448635068267,,,,,,
147060,93.2195952461354,,,,,,
147120,93.2195952461354,,,,,,
147180,93.0847536426345,,,,,,
147240,93.0847536426345,,,,,,
147300,93.0847536426345,,,,,,
147360,93.0847536426345,,,,,,
147420,93.075180299825,,,,,,
147480,93.075180299825,,,,,,
147540,93.3022972515894,,,,,,
147600,93.3022972515894,,,,,,
147660,93.1770289908981,,,,,,
147720,93.1770289908981,,,,,,
147780,92.5506876874415,,,,,,
147840,92.5506876874415,,,,,,
147900,92.4254194267502,,,,,,
147960,92.4254194267502,,,,,,
148020,92.5506876874415,,,,,,
148080,92.5506876874415,,,,,,
148140,92.4766755321639,,,,,,
148200,92.4766755321639,,,,,,
148260,92.7173209613579,,,,,,
148320,92.7173209613579,,,,,,
148380,92.7272772378799,,,,,,
148440,92.7932464231495,,,,,,
148500,92.8036175445265,,,,,,
148560,92.8036175445265,,,,,,
148620,92.9496959483192,,,,,,
148680,92.9496959483192,,,,,,
148740,92.9496959483192,,,,,,
148800,92.9496959483192,,,,,,
148860,92.9496959483192,,,,,,
148920,92.9496959483192,,,,,,
148980,93.2211105131504,,,,,,
149040,93.2211105131504,,,,,,
149100,93.7743107641898,,,,,,
149160,93.7743107641898,,,,,,
149220,93.6489746031512,,,,,,
149280,93.6489746031512,,,,,,
149340,93.6790552818004,,,,,,
149400,93.6790552818004,,,,,,
149460,93.6989678348443,,,,,,
149520,93.6989678348443,,,,,,
149580,93.5236384421126,,,,,,
149640,93.5236384421126,,,,,,
149700,93.5236384421126,,,,,,
149760,93.5236384421126,,,,,,
149820,93.5340095634896,,,,,,
149880,93.4854926539704,,,,,,
149940,93.3438850549281,,,,,,
150000,93.3438850549281,,,,,,
150060,93.3438850549281,,,,,,
150120,93.4438790669062,,,,,,
150180,93.4891348692787,,,,,,
150240,93.4891348692787,,,,,,
150300,93.4891348692787,,,,,,
150360,93.4891348692787,,,,,,
150420,93.5396028524592,,,,,,
150480,93.4457131216547,,,,,,
150540,93.4220077013644,,,,,,
150600,93.4220077013644,,,,,,
150660,93.5771017384108,,,,,,
150720,93.5771017384108,,,,,,
150780,93.5889544485559,,,,,,
150840,93.5889544485559,,,,,,
150900,93.7440484856023,,,,,,
150960,93.7440484856023,,,,,,
151020,93.7321957754572,,,,,,
151080,93.7321957754572,,,,,,
151140,93.8872898125035,,,,,,
151200,93.8872898125035,,,,,,
151260,93.8872898125035,,,,,,
151320,93.8872898125035,,,,,,
151380,93.8398789719229,,,,,,
151440,93.7993779963975,,,,,,
151500,93.7869326507451,,,,,,
151560,93.7546137602904,,,,,,
151620,93.5831940351339,,,,,,
151680,93.5831940351339,,,,,,
151740,93.7325320438436,,,,,,
151800,93.7325320438436,,,,,,
151860,93.7187038820075,,,,,,
151920,93.7187038820075,,,,,,
151980,93.5377608387867,,,,,,
152040,93.5831940351339,,,,,,
152100,93.3986739461327,,,,,,
152160,93.2859410883965,,,,,,
152220,93.2272542209762,,,,,,
152280,93.2272542209762,,,,,,
152340,93.2272542209762,,,,,,
152400,93.2272542209762,,,,,,
152460,93.2272542209762,,,,,,
152520,93.1230923494978,,,,,,
152580,92.9602436105991,,,,,,
152640,92.9602436105991,,,,,,
152700,93.0558344958196,,,,,,
152760,93.0558344958196,,,,,,
152820,92.9949317091244,,,,,,
152880,92.9949317091244,,,,,,
152940,92.5546756841947,,,,,,
153000,92.5546756841947,,,,,,
153060,92.3832559590381,,,,,,
153120,92.5546756841947,,,,,,
153180,92.3701555951935,,,,,,
153240,92.3701555951935,,,,,,
153300,92.2435032125691,,,,,,
153360,92.1856355061923,,,,,,
153420,92.3701555951935,,,,,,
153480,92.3701555951935,,,,,,
153540,92.3701555951935,,,,,,
153600,92.3701555951935,,,,,,
153660,92.438274417626,,,,,,
153720,92.438274417626,,,,,,
153780,92.3964956972798,,,,,,
153840,92.3964956972798,,,,,,
153900,92.8036175445266,,,,,,
153960,92.8036175445266,,,,,,
154020,93.0227351502155,,,,,,
154080,93.0227351502155,,,,,,
154140,93.2262960738389,,,,,,
154200,93.2262960738389,,,,,,
154260,93.6489746031512,,,,,,
154320,93.6489746031512,,,,,,
154380,93.8680922088401,,,,,,
154440,93.8680922088401,,,,,,
154500,94.0716531324635,,,,,,
154560,94.1056675648145,,,,,,
154620,94.1056675648145,,,,,,
154680,94.1056675648145,,,,,,
154740,94.056096450398,,,,,,
154800,94.056096450398,,,,,,
154860,94.0716531324635,,,,,,
154920,94.0716531324635,,,,,,
154980,94.1183231786601,,,,,,
155040,94.1183231786601,,,,,,
155100,94.1338798607256,,,,,,
155160,94.1160724134818,,,,,,
155220,94.0957210452032,,,,,,
155280,94.1326662076851,,,,,,
155340,94.337440784349,,,,,,
155400,94.337440784349,,,,,,
155460,94.5171481288052,,,,,,
155520,94.5171481288052,,,,,,
155580,94.5350183687165,,,,,,
155640,94.5350183687165,,,,,,
155700,94.5350183687165,,,,,,
155760,94.5350183687165,,,,,,
155820,94.5461872686609,,,,,,
155880,94.5461872686609,,,,,,
155940,94.5461872686609,,,,,,
156000,94.5461872686609,,,,,,
156060,94.5461872686609,,,,,,
156120,94.5461872686609,,,,,,
156180,94.5461872686609,,,,,,
156240,94.5461872686609,,,,,,
156300,94.5047027831528,,,,,,
156360,94.5047027831528,,,,,,
156420,94.4632182976448,,,,,,
156480,94.4632182976448,,,,,,
156540,94.4688752729413,,,,,,
156600,94.4688752729413,,,,,,
156660,94.1727866567618,,,,,,
156720,94.1727866567618,,,,,,
156780,93.8993259417686,,,,,,
156840,93.8242686877023,,,,,,
156900,93.8766980405824,,,,,,
156960,93.8766980405824,,,,,,
157020,93.8766980405824,,,,,,
157080,93.8766980405824,,,,,,
157140,93.5806094244029,,,,,,
157200,93.5806094244029,,,,,,
157260,93.4985712099049,,,,,,
157320,93.398302281074,,,,,,
157380,93.398302281074,,,,,,
157440,93.398302281074,,,,,,
157500,93.0364161946325,,,,,,
157560,93.0364161946325,,,,,,
157620,92.6468737845188,,,,,,
157680,92.6468737845188,,,,,,
157740,92.8347309086576,,,,,,
157800,92.8347309086576,,,,,,
157860,92.8347309086576,,,,,,
157920,92.8347309086576,,,,,,
157980,93.0762614968361,,,,,,
158040,93.0762614968361,,,,,,
158100,93.0762614968361,,,,,,
158160,93.0762614968361,,,,,,
158220,92.8139886659036,,,,,,
158280,92.4965880852078,,,,,,
158340,93.1479830408026,,,,,,
158400,93.3153333100579,,,,,,
158460,92.7725041803955,,,,,,
158520,92.7725041803955,,,,,,
158580,94.4009915693826,,,,,,
158640,94.4009915693826,,,,,,
158700,94.4009915693826,,,,,,
158760,94.4009915693826,,,,,,
158820,94.4009915693826,,,,,,
158880,94.4009915693826,,,,,,
158940,94.4009915693826,,,,,,
159000,94.4009915693826,,,,,,
159060,94.4009915693826,,,,,,
159120,94.4009915693826,,,,,,
159180,0,,,,,,
159240,0,,,,,,
159300,0,,,,,,
159360,0,,,,,,
159420,0,,,,,,
159480,0,,,,,,
159540,0,,,,,,
159600,0,,,,,,
159660,0,,,,,,
159720,0,,,,,,
159780,0,,,,,,
159840,0,,,,,,
159900,0,,,,,,
159960,0,,,,,,
160020,0,,,,,,
160080,0,,,,,,
160140,0,,,,,,
160200,0,,,,,,
160260,0,,,,,,
160320,0,,,,,,
160380,0,,,,,,
160440,0,,,,,,
160500,0,,,,,,
160560,0,,,,,,
160620,0,,,,,,
160680,0,,,,,,
160740,0,,,,,,
160800,0,,,,,,
160860,0,,,,,,
160920,0,,,,,,
160980,0,,,,,,
161040,0,,,,,,
161100,0,,,,,,
161160,0,,,,,,
161220,0,,,,,,
161280,0,,,,,,
161340,0,,,,,,
161400,0,,,,,,
161460,0,,,,,,
161520,0,,,,,,
161580,0,,,,,,
161640,0,,,,,,
161700,0,,,,,,
161760,0,,,,,,
161820,0,,,,,,
161880,0,,,,,,
161940,0,,,,,,
162000,0,,,,,,
162060,0,,,,,,
162120,0,,,,,,
162180,0,,,,,,
162240,0,,,,,,
162300,0,,,,,,
162360,0,,,,,,
162420,0,,,,,,
162480,0,,,,,,
162540,0,,,,,,
162600,0,,,,,,
162660,0,,,,,,
162720,0,,,,,,
162780,0,,,,,,
162840,0,,,,,,
162900,0,,,,,,
162960,0,,,,,,
163020,0,,,,,,
163080,0,,,,,,
163140,0,,,,,,
163200,0,,,,,,
163260,0,,,,,,
163320,0,,,,,,
163380,0,,,,,,
163440,0,,,,,,
163500,0,,,,,,
163560,0,,,,,,
163620,0,,,,,,
163680,0,,,,,,
163740,0,,,,,,
163800,0,,,,,,
163860,0,,,,,,
163920,0,,,,,,
163980,0,,,,,,
164040,0,,,,,,
164100,0,,,,,,
164160,0,,,,,,
164220,0,,,,,,
164280,0,,,,,,
164340,0,,,,,,
164400,0,,,,,,
164460,0,,,,,,
164520,0,,,,,,
164580,0,,,,,,
164640,0,,,,,,
164700,0,,,,,,
164760,0,,,,,,
164820,0,,,,,,
164880,0,,,,,,
164940,0,,,,,,
165000,0,,,,,,
165060,0,,,,,,
165120,0,,,,,,
165180,0,,,,,,
165240,0,,,,,,
165300,0,,,,,,
165360,0,,,,,,
165420,0,,,,,,
165480,0,,,,,,
165540,0,,,,,,
165600,0,,,,,,
165660,0,,,,,,
165720,0,,,,,,
165780,0,,,,,,
165840,0,,,,,,
165900,0,,,,,,
165960,0,,,,,,
166020,0,,,,,,
166080,0,,,,,,
166140,0,,,,,,
166200,0,,,,,,
166260,0,,,,,,
166320,0,,,,,,
166380,0,,,,,,
166440,0,,,,,,
166500,0,,,,,,
166560,0,,,,,,
166620,0,,,,,,
166680,0,,,,,,
166740,0,,,,,,
166800,0,,,,,,
166860,0,,,,,,
166920,0,,,,,,
166980,0,,,,,,
167040,0,,,,,,
167100,0,,,,,,
167160,0,,,,,,
167220,0,,,,,,
167280,0,,,,,,
167340,0,,,,,,
167400,0,,,,,,
167460,0,,,,,,
167520,0,,,,,,
167580,0,,,,,,
167640,0,,,,,,
167700,0,,,,,,
167760,0,,,,,,
167820,0,,,,,,
167880,0,,,,,,
167940,0,,,,,,
168000,0,,,,,,
168060,0,,,,,,
168120,0,,,,,,
168180,0,,,,,,
168240,0,,,,,,
168300,0,,,,,,
168360,0,,,,,,
168420,0,,,,,,
168480,0,,,,,,
168540,0,,,,,,
168600,0,,,,,,
168660,0,,,,,,
168720,0,,,,,,
168780,0,,,,,,
168840,0,,,,,,
168900,0,,,,,,
168960,0,,,,,,
169020,0,,,,,,
169080,0,,,,,,
169140,0,,,,,,
169200,0,,,,,,
169260,0,,,,,,
169320,0,,,,,,
169380,0,,,,,,
169440,0,,,,,,
169500,0,,,,,,
169560,0,,,,,,
169620,0,,,,,,
169680,0,,,,,,
169740,0,,,,,,
169800,0,,,,,,
169860,0,,,,,,
169920,0,,,,,,
169980,0,,,,,,
170040,0,,,,,,
170100,0,,,,,,
170160,0,,,,,,
170220,0,,,,,,
170280,0,,,,,,
170340,0,,,,,,
170400,0,,,,,,
170460,0,,,,,,
170520,0,,,,,,
170580,0,,,,,,
170640,0,,,,,,
170700,0,,,,,,
170760,0,,,,,,
